"Ticket","Familia"
"015055/T-2","TENIS"
"015054/T-2","TENIS"
"015048/T-2","TENIS"
"015028/T-2","TENIS"
"015015/T-2","TENIS"
"015002/T-2","TENIS"
"014989/T-2","TENIS"
"014981/T-2","TENIS"
"014979/T-2","TENIS"
"012846/T-2","TENIS"
"014948/T-2","TENIS"
"014942/T-2","TENIS"
"014929/T-2","TENIS"
"014921/T-2","TENIS"
"012778/T-2","TENIS"
"014900/T-2","TENIS"
"014886/T-2","TENIS"
"014869/T-2","TENIS"
"014868/T-2","TENIS"
"014865/T-2","TENIS"
"014855/T-2","TENIS"
"014850/T-2","TENIS"
"014838/T-2","TENIS"
"014834/T-2","TENIS"
"014834/T-2","TENIS"
"014820/T-2","TENIS"
"014807/T-2","TENIS"
"014801/T-2","TENIS"
"014795/T-2","TENIS"
"014786/T-2","TENIS"
"014781/T-2","TENIS"
"014780/T-2","TENIS"
"014776/T-2","TENIS"
"014758/T-2","TENIS"
"014758/T-2","TENIS"
"014753/T-2","TENIS"
"016613/T-2","TENIS"
"016610/T-2","TENIS"
"014746/T-2","TENIS"
"014744/T-2","TENIS"
"014744/T-2","TENIS"
"014742/T-2","TENIS"
"014739/T-2","TENIS"
"014737/T-2","TENIS"
"014727/T-2","TENIS"
"014727/T-2","TENIS"
"014725/T-2","TENIS"
"014724/T-2","TENIS"
"014723/T-2","TENIS"
"014723/T-2","TENIS"
"014701/T-2","TENIS"
"016564/T-2","TENIS"
"014691/T-2","TENIS"
"014680/T-2","TENIS"
"014664/T-2","TENIS"
"014660/T-2","TENIS"
"014643/T-2","TENIS"
"014640/T-2","TENIS"
"014639/T-2","TENIS"
"014637/T-2","TENIS"
"014636/T-2","TENIS"
"014627/T-2","TENIS"
"014627/T-2","TENIS"
"014613/T-2","TENIS"
"014602/T-2","TENIS"
"014601/T-2","TENIS"
"014601/T-2","TENIS"
"014586/T-2","TENIS"
"014573/T-2","TENIS"
"014570/T-2","TENIS"
"014556/T-2","TENIS"
"014551/T-2","TENIS"
"014537/T-2","TENIS"
"014516/T-2","TENIS"
"014514/T-2","TENIS"
"014492/T-2","TENIS"
"014489/T-2","TENIS"
"014484/T-2","TENIS"
"014476/T-2","TENIS"
"014472/T-2","TENIS"
"014466/T-2","TENIS"
"014466/T-2","TENIS"
"014464/T-2","TENIS"
"014457/T-2","TENIS"
"014456/T-2","TENIS"
"014449/T-2","TENIS"
"014448/T-2","TENIS"
"014446/T-2","TENIS"
"014405/T-2","TENIS"
"014357/T-2","TENIS"
"014355/T-2","TENIS"
"014352/T-2","TENIS"
"014332/T-2","TENIS"
"014329/T-2","TENIS"
"014326/T-2","TENIS"
"014293/T-2","TENIS"
"014287/T-2","TENIS"
"014286/T-2","TENIS"
"014281/T-2","TENIS"
"014239/T-2","TENIS"
"014238/T-2","TENIS"
"014188/T-2","TENIS"
"011964/T-2","TENIS"
"014125/T-2","TENIS"
"011921/T-2","TENIS"
"014082/T-2","TENIS"
"014077/T-2","TENIS"
"014075/T-2","TENIS"
"014056/T-2","TENIS"
"014055/T-2","TENIS"
"014044/T-2","TENIS"
"014026/T-2","TENIS"
"014014/T-2","TENIS"
"013982/T-2","TENIS"
"013982/T-2","TENIS"
"013965/T-2","TENIS"
"011760/T-2","TENIS"
"013923/T-2","TENIS"
"011715/T-2","TENIS"
"013870/T-2","TENIS"
"013861/T-2","TENIS"
"013846/T-2","TENIS"
"011622/T-2","TENIS"
"013785/T-2","TENIS"
"013785/T-2","TENIS"
"013783/T-2","TENIS"
"013772/T-2","TENIS"
"013761/T-2","TENIS"
"013758/T-2","TENIS"
"013751/T-2","TENIS"
"013750/T-2","TENIS"
"013748/T-2","TENIS"
"013735/T-2","TENIS"
"013720/T-2","TENIS"
"013716/T-2","TENIS"
"013709/T-2","TENIS"
"013705/T-2","TENIS"
"011527/T-2","TENIS"
"013694/T-2","TENIS"
"013690/T-2","TENIS"
"013687/T-2","TENIS"
"013670/T-2","TENIS"
"017359/T-2","TENIS"
"013635/T-2","TENIS"
"013634/T-2","TENIS"
"013631/T-2","TENIS"
"013614/T-2","TENIS"
"013583/T-2","TENIS"
"013579/T-2","TENIS"
"013571/T-2","TENIS"
"013559/T-2","TENIS"
"017278/T-2","TENIS"
"011396/T-2","TENIS"
"013540/T-2","TENIS"
"013536/T-2","TENIS"
"013532/T-2","TENIS"
"013511/T-2","TENIS"
"017245/T-2","TENIS"
"013503/T-2","TENIS"
"013500/T-2","TENIS"
"017225/T-2","TENIS"
"017219/T-2","TENIS"
"013471/T-2","TENIS"
"013469/T-2","TENIS"
"017210/T-2","TENIS"
"013466/T-2","TENIS"
"017206/T-2","TENIS"
"017203/T-2","TENIS"
"013458/T-2","TENIS"
"013457/T-2","TENIS"
"013454/T-2","TENIS"
"013452/T-2","TENIS"
"017189/T-2","TENIS"
"013437/T-2","TENIS"
"013436/T-2","TENIS"
"013422/T-2","TENIS"
"013420/T-2","TENIS"
"011272/T-2","TENIS"
"013404/T-2","TENIS"
"013391/T-2","TENIS"
"013370/T-2","TENIS"
"017132/T-2","TENIS"
"013366/T-2","TENIS"
"017128/T-2","TENIS"
"013360/T-2","TENIS"
"013352/T-2","TENIS"
"013343/T-2","TENIS"
"013341/T-2","TENIS"
"017106/T-2","TENIS"
"013334/T-2","TENIS"
"017098/T-2","TENIS"
"017099/T-2","TENIS"
"013305/T-2","TENIS"
"013299/T-2","TENIS"
"013297/T-2","TENIS"
"017068/T-2","TENIS"
"013285/T-2","TENIS"
"013272/T-2","TENIS"
"013271/T-2","TENIS"
"013265/T-2","TENIS"
"013258/T-2","TENIS"
"013257/T-2","TENIS"
"013256/T-2","TENIS"
"017018/T-2","TENIS"
"017005/T-2","TENIS"
"016990/T-2","TENIS"
"013216/T-2","TENIS"
"013216/T-2","TENIS"
"016977/T-2","TENIS"
"013210/T-2","TENIS"
"016967/T-2","TENIS"
"016950/T-2","TENIS"
"016935/T-2","TENIS"
"013174/T-2","TENIS"
"013165/T-2","TENIS"
"013164/T-2","TENIS"
"016916/T-2","TENIS"
"013149/T-2","TENIS"
"013134/T-2","TENIS"
"013133/T-2","TENIS"
"016901/T-2","TENIS"
"016873/T-2","TENIS"
"013090/T-2","TENIS"
"013072/T-2","TENIS"
"013060/T-2","TENIS"
"013058/T-2","TENIS"
"013050/T-2","TENIS"
"013044/T-2","TENIS"
"013041/T-2","TENIS"
"013032/T-2","TENIS"
"013012/T-2","TENIS"
"013001/T-2","TENIS"
"012978/T-2","TENIS"
"012978/T-2","TENIS"
"012975/T-2","TENIS"
"012972/T-2","TENIS"
"012964/T-2","TENIS"
"012963/T-2","TENIS"
"012953/T-2","TENIS"
"012948/T-2","TENIS"
"012945/T-2","TENIS"
"012919/T-2","TENIS"
"012914/T-2","TENIS"
"012914/T-2","TENIS"
"012893/T-2","TENIS"
"012882/T-2","TENIS"
"012882/T-2","TENIS"
"016814/T-2","TENIS"
"016811/T-2","TENIS"
"012837/T-2","TENIS"
"016804/T-2","TENIS"
"016787/T-2","TENIS"
"012788/T-2","TENIS"
"012787/T-2","TENIS"
"016760/T-2","TENIS"
"012780/T-2","TENIS"
"016745/T-2","TENIS"
"016738/T-2","TENIS"
"012744/T-2","TENIS"
"012743/T-2","TENIS"
"016725/T-2","TENIS"
"012733/T-2","TENIS"
"012726/T-2","TENIS"
"016713/T-2","TENIS"
"012708/T-2","TENIS"
"016698/T-2","TENIS"
"012688/T-2","TENIS"
"016682/T-2","TENIS"
"016681/T-2","TENIS"
"016679/T-2","TENIS"
"016674/T-2","TENIS"
"016671/T-2","TENIS"
"016667/T-2","TENIS"
"016664/T-2","TENIS"
"012649/T-2","TENIS"
"012649/T-2","TENIS"
"016627/T-2","TENIS"
"016625/T-2","TENIS"
"012610/T-2","TENIS"
"012596/T-2","TENIS"
"016592/T-2","TENIS"
"016589/T-2","TENIS"
"012585/T-2","TENIS"
"016580/T-2","TENIS"
"012576/T-2","TENIS"
"012573/T-2","TENIS"
"012564/T-2","TENIS"
"012554/T-2","TENIS"
"012548/T-2","TENIS"
"016566/T-2","TENIS"
"012507/T-2","TENIS"
"016518/T-2","TENIS"
"016513/T-2","TENIS"
"012489/T-2","TENIS"
"016505/T-2","TENIS"
"012481/T-2","TENIS"
"012480/T-2","TENIS"
"016496/T-2","TENIS"
"012469/T-2","TENIS"
"016492/T-2","TENIS"
"012454/T-2","TENIS"
"012448/T-2","TENIS"
"012425/T-2","TENIS"
"012420/T-2","TENIS"
"012412/T-2","TENIS"
"012394/T-2","TENIS"
"012393/T-2","TENIS"
"012383/T-2","TENIS"
"016411/T-2","TENIS"
"016391/T-2","TENIS"
"012349/T-2","TENIS"
"012348/T-2","TENIS"
"016365/T-2","TENIS"
"012341/T-2","TENIS"
"012305/T-2","TENIS"
"012266/T-2","TENIS"
"012260/T-2","TENIS"
"012253/T-2","TENIS"
"012239/T-2","TENIS"
"012239/T-2","TENIS"
"016292/T-2","TENIS"
"012230/T-2","TENIS"
"012217/T-2","TENIS"
"012215/T-2","TENIS"
"012215/T-2","TENIS"
"012203/T-2","TENIS"
"012200/T-2","TENIS"
"012198/T-2","TENIS"
"012185/T-2","TENIS"
"012177/T-2","TENIS"
"012162/T-2","TENIS"
"012156/T-2","TENIS"
"012135/T-2","TENIS"
"012127/T-2","TENIS"
"012116/T-2","TENIS"
"012090/T-2","TENIS"
"012081/T-2","TENIS"
"012066/T-2","TENIS"
"012064/T-2","TENIS"
"012048/T-2","TENIS"
"012029/T-2","TENIS"
"012021/T-2","TENIS"
"012020/T-2","TENIS"
"012016/T-2","TENIS"
"012010/T-2","TENIS"
"011994/T-2","TENIS"
"011986/T-2","TENIS"
"011984/T-2","TENIS"
"011972/T-2","TENIS"
"011970/T-2","TENIS"
"011962/T-2","TENIS"
"011962/T-2","TENIS"
"011923/T-2","TENIS"
"011908/T-2","TENIS"
"011886/T-2","TENIS"
"011880/T-2","TENIS"
"011871/T-2","TENIS"
"011870/T-2","TENIS"
"011867/T-2","TENIS"
"011852/T-2","TENIS"
"011851/T-2","TENIS"
"011847/T-2","TENIS"
"011837/T-2","TENIS"
"011811/T-2","TENIS"
"011799/T-2","TENIS"
"011764/T-2","TENIS"
"011755/T-2","TENIS"
"011747/T-2","TENIS"
"011728/T-2","TENIS"
"011723/T-2","TENIS"
"011705/T-2","TENIS"
"011700/T-2","TENIS"
"011688/T-2","TENIS"
"011682/T-2","TENIS"
"011675/T-2","TENIS"
"011672/T-2","TENIS"
"011642/T-2","TENIS"
"011631/T-2","TENIS"
"011615/T-2","TENIS"
"011611/T-2","TENIS"
"011586/T-2","TENIS"
"011572/T-2","TENIS"
"011563/T-2","TENIS"
"011522/T-2","TENIS"
"011519/T-2","TENIS"
"011512/T-2","TENIS"
"011498/T-2","TENIS"
"011485/T-2","TENIS"
"011462/T-2","TENIS"
"011460/T-2","TENIS"
"011444/T-2","TENIS"
"011444/T-2","TENIS"
"011424/T-2","TENIS"
"011396/T-2","TENIS"
"011394/T-2","TENIS"
"011327/T-2","TENIS"
"011319/T-2","TENIS"
"011309/T-2","TENIS"
"011299/T-2","TENIS"
"011296/T-2","TENIS"
"011296/T-2","TENIS"
"011295/T-2","TENIS"
"011277/T-2","TENIS"
"011274/T-2","TENIS"
"017158/T-2","TENIS"
"011250/T-2","TENIS"
"011248/T-2","TENIS"
"011220/T-2","TENIS"
"011217/T-2","TENIS"
"011214/T-2","TENIS"
"011209/T-2","TENIS"
"017108/T-2","TENIS"
"011188/T-2","TENIS"
"011187/T-2","TENIS"
"011175/T-2","TENIS"
"011171/T-2","TENIS"
"011160/T-2","TENIS"
"011156/T-2","TENIS"
"011153/T-2","TENIS"
"011138/T-2","TENIS"
"011138/T-2","TENIS"
"011126/T-2","TENIS"
"011119/T-2","TENIS"
"011108/T-2","TENIS"
"011103/T-2","TENIS"
"011102/T-2","TENIS"
"017001/T-2","TENIS"
"015107/T-2","TENIS"
"016789/T-2","TENIS"
"014904/T-2","TENIS"
"014791/T-2","TENIS"
"014712/T-2","TENIS"
"016532/T-2","TENIS"
"016347/T-2","TENIS"
"016204/T-2","TENIS"
"016144/T-2","TENIS"
"016115/T-2","TENIS"
"016003/T-2","TENIS"
"015994/T-2","TENIS"
"015990/T-2","TENIS"
"015925/T-2","TENIS"
"015843/T-2","TENIS"
"013594/T-2","TENIS"
"017306/T-2","TENIS"
"017225/T-2","TENIS"
"017191/T-2","TENIS"
"013384/T-2","TENIS"
"017107/T-2","TENIS"
"017093/T-2","TENIS"
"015360/T-2","TENIS"
"017028/T-2","TENIS"
"015320/T-2","TENIS"
"015320/T-2","TENIS"
"016998/T-2","TENIS"
"016992/T-2","TENIS"
"016991/T-2","TENIS"
"015251/T-2","TENIS"
"015244/T-2","TENIS"
"016865/T-2","TENIS"
"015144/T-2","TENIS"
"015143/T-2","TENIS"
"015125/T-2","TENIS"
"014990/T-2","TENIS"
"016807/T-2","TENIS"
"016799/T-2","TENIS"
"016785/T-2","TENIS"
"016766/T-2","TENIS"
"014909/T-2","TENIS"
"016754/T-2","TENIS"
"016741/T-2","TENIS"
"014847/T-2","TENIS"
"016673/T-2","TENIS"
"016657/T-2","TENIS"
"014782/T-2","TENIS"
"016612/T-2","TENIS"
"014726/T-2","TENIS"
"016492/T-2","TENIS"
"012403/T-2","TENIS"
"016393/T-2","TENIS"
"016347/T-2","TENIS"
"014415/T-2","TENIS"
"012151/T-2","TENIS"
"014299/T-2","TENIS"
"011956/T-2","TENIS"
"014149/T-2","TENIS"
"013958/T-2","TENIS"
"017356/T-2","TENIS"
"017343/T-2","TENIS"
"013614/T-2","TENIS"
"017329/T-2","TENIS"
"013610/T-2","TENIS"
"017325/T-2","TENIS"
"013606/T-2","TENIS"
"011445/T-2","TENIS"
"017307/T-2","TENIS"
"011417/T-2","TENIS"
"017276/T-2","TENIS"
"017238/T-2","TENIS"
"017222/T-2","TENIS"
"017217/T-2","TENIS"
"017204/T-2","TENIS"
"017190/T-2","TENIS"
"017184/T-2","TENIS"
"017186/T-2","TENIS"
"017146/T-2","TENIS"
"011241/T-2","TENIS"
"017140/T-2","TENIS"
"017132/T-2","TENIS"
"017121/T-2","TENIS"
"017111/T-2","TENIS"
"011189/T-2","TENIS"
"017090/T-2","TENIS"
"013283/T-2","TENIS"
"017041/T-2","TENIS"
"017040/T-2","TENIS"
"013262/T-2","TENIS"
"017027/T-2","TENIS"
"017013/T-2","TENIS"
"017013/T-2","TENIS"
"017011/T-2","TENIS"
"016993/T-2","TENIS"
"016965/T-2","TENIS"
"016962/T-2","TENIS"
"016961/T-2","TENIS"
"013177/T-2","TENIS"
"016460/T-2","TENIS"
"016892/T-2","TENIS"
"016876/T-2","TENIS"
"016865/T-2","TENIS"
"016385/T-2","TENIS"
"012925/T-2","TENIS"
"016793/T-2","TENIS"
"016792/T-2","TENIS"
"012788/T-2","TENIS"
"016744/T-2","TENIS"
"016729/T-2","TENIS"
"016714/T-2","TENIS"
"016704/T-2","TENIS"
"016688/T-2","TENIS"
"016688/T-2","TENIS"
"016675/T-2","TENIS"
"016664/T-2","TENIS"
"016654/T-2","TENIS"
"012629/T-2","TENIS"
"016634/T-2","TENIS"
"016629/T-2","TENIS"
"016623/T-2","TENIS"
"016621/T-2","TENIS"
"016614/T-2","TENIS"
"016607/T-2","TENIS"
"016567/T-2","TENIS"
"016550/T-2","TENIS"
"016535/T-2","TENIS"
"012484/T-2","TENIS"
"016502/T-2","TENIS"
"016495/T-2","TENIS"
"012443/T-2","TENIS"
"016482/T-2","TENIS"
"016479/T-2","TENIS"
"016473/T-2","TENIS"
"016469/T-2","TENIS"
"016454/T-2","TENIS"
"016417/T-2","TENIS"
"016411/T-2","TENIS"
"016392/T-2","TENIS"
"016379/T-2","TENIS"
"016355/T-2","TENIS"
"012255/T-2","TENIS"
"012136/T-2","TENIS"
"012115/T-2","TENIS"
"012111/T-2","TENIS"
"016009/T-2","TENIS"
"015320/T-2","TENIS"
"011780/T-2","TENIS"
"013899/T-2","TENIS"
"011713/T-2","TENIS"
"013674/T-2","TENIS"
"017337/T-2","TENIS"
"017322/T-2","TENIS"
"015615/T-2","TENIS"
"011412/T-2","TENIS"
"015564/T-2","TENIS"
"011363/T-2","TENIS"
"015531/T-2","TENIS"
"017215/T-2","TENIS"
"011324/T-2","TENIS"
"011296/T-2","TENIS"
"016746/T-2","TENIS"
"011260/T-2","TENIS"
"015431/T-2","TENIS"
"015411/T-2","TENIS"
"013302/T-2","TENIS"
"015354/T-2","TENIS"
"011107/T-2","TENIS"
"017029/T-2","TENIS"
"015325/T-2","TENIS"
"016931/T-2","TENIS"
"015213/T-2","TENIS"
"016890/T-2","TENIS"
"013108/T-2","TENIS"
"015175/T-2","TENIS"
"016863/T-2","TENIS"
"016849/T-2","TENIS"
"016834/T-2","TENIS"
"016834/T-2","TENIS"
"016775/T-2","TENIS"
"014920/T-2","TENIS"
"014912/T-2","TENIS"
"016749/T-2","TENIS"
"014820/T-2","TENIS"
"014777/T-2","TENIS"
"015948/T-2","TENIS"
"016546/T-2","TENIS"
"016467/T-2","TENIS"
"016432/T-2","TENIS"
"016369/T-2","TENIS"
"014483/T-2","TENIS"
"012291/T-2","TENIS"
"016290/T-2","TENIS"
"011476/T-2","TENIS"
"016161/T-2","TENIS"
"014185/T-2","TENIS"
"016040/T-2","TENIS"
"015376/T-2","TENIS"
"015956/T-2","TENIS"
"017047/T-2","TENIS"
"015319/T-2","TENIS"
"015305/T-2","TENIS"
"017008/T-2","TENIS"
"013959/T-2","TENIS"
"016545/T-2","TENIS"
"016961/T-2","TENIS"
"015815/T-2","TENIS"
"016872/T-2","TENIS"
"015732/T-2","TENIS"
"015683/T-2","TENIS"
"017363/T-2","TENIS"
"015640/T-2","TENIS"
"017354/T-2","TENIS"
"017309/T-2","TENIS"
"017280/T-2","TENIS"
"016818/T-2","TENIS"
"017217/T-2","TENIS"
"017178/T-2","TENIS"
"017171/T-2","TENIS"
"011269/T-2","TENIS"
"017164/T-2","TENIS"
"017142/T-2","TENIS"
"013371/T-2","TENIS"
"013365/T-2","TENIS"
"017112/T-2","TENIS"
"017094/T-2","TENIS"
"017088/T-2","TENIS"
"017058/T-2","TENIS"
"015304/T-2","TENIS"
"016987/T-2","TENIS"
"014660/T-2","TENIS"
"013832/T-2","TENIS"
"016411/T-2","TENIS"
"011614/T-2","TENIS"
"013035/T-2","TENIS"
"015113/T-2","TENIS"
"016806/T-2","TENIS"
"017233/T-2","TENIS"
"016798/T-2","TENIS"
"016779/T-2","TENIS"
"014910/T-2","TENIS"
"016750/T-2","TENIS"
"012731/T-2","TENIS"
"014183/T-2","TENIS"
"016581/T-2","TENIS"
"013240/T-2","TENIS"
"016548/T-2","TENIS"
"016543/T-2","TENIS"
"016484/T-2","TENIS"
"016476/T-2","TENIS"
"016469/T-2","TENIS"
"016427/T-2","TENIS"
"016418/T-2","TENIS"
"016412/T-2","TENIS"
"016874/T-2","TENIS"
"016349/T-2","TENIS"
"014467/T-2","TENIS"
"011486/T-2","TENIS"
"016223/T-2","TENIS"
"017208/T-2","TENIS"
"017200/T-2","TENIS"
"011289/T-2","TENIS"
"012746/T-2","TENIS"
"011984/T-2","TENIS"
"014179/T-2","TENIS"
"017145/T-2","TENIS"
"011941/T-2","TENIS"
"015954/T-2","TENIS"
"011813/T-2","TENIS"
"016562/T-2","TENIS"
"016967/T-2","TENIS"
"013817/T-2","TENIS"
"011611/T-2","TENIS"
"015151/T-2","TENIS"
"011547/T-2","TENIS"
"013702/T-2","TENIS"
"017294/T-2","TENIS"
"013551/T-2","TENIS"
"011306/T-2","TENIS"
"016737/T-2","TENIS"
"012740/T-2","TENIS"
"016723/T-2","TENIS"
"016711/T-2","TENIS"
"017144/T-2","TENIS"
"014834/T-2","TENIS"
"017130/T-2","TENIS"
"017122/T-2","TENIS"
"017112/T-2","TENIS"
"017110/T-2","TENIS"
"017092/T-2","TENIS"
"015386/T-2","TENIS"
"017080/T-2","TENIS"
"017068/T-2","TENIS"
"017063/T-2","TENIS"
"017043/T-2","TENIS"
"011109/T-2","TENIS"
"017031/T-2","TENIS"
"015695/T-2","TENIS"
"016956/T-2","TENIS"
"016934/T-2","TENIS"
"016843/T-2","TENIS"
"016828/T-2","TENIS"
"014398/T-2","TENIS"
"017310/T-2","TENIS"
"014555/T-2","TENIS"
"017235/T-2","TENIS"
"013980/T-2","TENIS"
"017004/T-2","TENIS"
"017193/T-2","TENIS"
"016751/T-2","TENIS"
"017174/T-2","TENIS"
"014873/T-2","TENIS"
"016680/T-2","TENIS"
"016670/T-2","TENIS"
"016669/T-2","TENIS"
"016626/T-2","TENIS"
"016402/T-2","TENIS"
"016780/T-2","TENIS"
"017011/T-2","TENIS"
"012037/T-2","TENIS"
"016559/T-2","TENIS"
"016413/T-2","TENIS"
"016450/T-2","TENIS"
"016442/T-2","TENIS"
"011632/T-2","TENIS"
"016874/T-2","TENIS"
"016054/T-2","TENIS"
"016043/T-2","TENIS"
"016811/T-2","TENIS"
"016811/T-2","TENIS"
"015513/T-2","TENIS"
"011334/T-2","TENIS"
"015465/T-2","TENIS"
"015384/T-2","TENIS"
"015974/T-2","TENIS"
"017062/T-2","TENIS"
"016783/T-2","TENIS"
"013477/T-2","TENIS"
"015131/T-2","TENIS"
"016561/T-2","TENIS"
"016980/T-2","TENIS"
"016496/T-2","TENIS"
"017127/T-2","TENIS"
"016474/T-2","TENIS"
"013344/T-2","TENIS"
"016602/T-2","TENIS"
"016783/T-2","TENIS"
"016309/T-2","TENIS"
"015252/T-2","TENIS"
"017358/T-2","TENIS"
"016430/T-2","TENIS"
"017295/T-2","TENIS"
"016899/T-2","TENIS"
"017004/T-2","TENIS"
"017191/T-2","TENIS"
"017100/T-2","TENIS"
"017091/T-2","TENIS"
"011825/T-2","TENIS"
"017145/T-2","TENIS"
"017060/T-2","TENIS"
"011853/T-2","TENIS"
"015312/T-2","TENIS"
"015695/T-2","TENIS"
"016563/T-2","TENIS"
"015409/T-2","TENIS"
"011524/T-2","TENIS"
"017315/T-2","TENIS"
"016376/T-2","TENIS"
"016496/T-2","TENIS"
"017061/T-2","TENIS"
"015702/T-2","TENIS"
"016969/T-2","TENIS"
"016985/T-2","TENIS"
"016498/T-2","TENIS"
"017137/T-2","TENIS"
"011111/T-2","TENIS"
"017298/T-2","TENIS"
"017296/T-2","TENIS"
"014788/T-2","TENIS"
"017160/T-2","TENIS"
"017075/T-2","TENIS"
"016722/T-2","TENIS"
"012380/T-2","TENIS"
"016421/T-2","TENIS"
"017062/T-2","TENIS"
"016632/T-2","TENIS"
"017274/T-2","TENIS"
"016420/T-2","TENIS"
"017299/T-2","TENIS"
"013405/T-2","TENIS"
"017296/T-2","TENIS"
"011413/T-2","TENIS"
"016225/T-2","TENIS"
"017101/T-2","TENIS"
"017302/T-2","TENIS"
"011574/T-2","TENIS"
"013261/T-2","TENIS"
"015375/T-2","TENIS"
"016590/T-2","TENIS"
"017033/T-2","TENIS"
"015325/T-2","BOLSA"
"014458/T-2","BOLSA"
"015038/T-2","BOLSA"
"011290/T-2","BOLSA"
"013239/T-2","BOLSA"
"015324/T-2","BOLSA"
"012801/T-2","BOLSA"
"011703/T-2","BOLSA"
"014656/T-2","BOLSA"
"013237/T-2","BOLSA"
"012134/T-2","BOLSA"
"013055/T-2","BOLSA"
"013238/T-2","BOLSA"
"013264/T-2","BOLSA"
"015330/T-2","BOLSA"
"015647/T-2","BOLSA"
"012804/T-2","BOLSA"
"012167/T-2","BOLSA"
"015319/T-2","BOLSA"
"014413/T-2","BOLSA"
"014703/T-2","BOLSA"
"015731/T-2","BOLSA"
"017359/T-2","BOLSA"
"012803/T-2","BOLSA"
"012033/T-2","BOLSA"
"017362/T-2","BOLSA"
"014336/T-2","BOLSA"
"011987/T-2","BOLSA"
"012336/T-2","BOLSA"
"015963/T-2","BOLSA"
"015123/T-2","BOLSA"
"014569/T-2","BOLSA"
"011384/T-2","BOLSA"
"011845/T-2","BOLSA"
"012723/T-2","BOLSA"
"015804/T-2","BOLSA"
"012702/T-2","BOLSA"
"012144/T-2","BOLSA"
"011603/T-2","BOLSA"
"017241/T-2","BOLSA"
"012762/T-2","PLATAFORMAS"
"014895/T-2","PLATAFORMAS"
"014816/T-2","PLATAFORMAS"
"012762/T-2","PLATAFORMAS"
"016526/T-2","PLATAFORMAS"
"012912/T-2","PLATAFORMAS"
"014885/T-2","PLATAFORMAS"
"014465/T-2","PLATAFORMAS"
"014699/T-2","PLATAFORMAS"
"015603/T-2","PLATAFORMAS"
"013167/T-2","PLATAFORMAS"
"014702/T-2","PLATAFORMAS"
"014322/T-2","PLATAFORMAS"
"015317/T-2","PLATAFORMAS"
"012911/T-2","PLATAFORMAS"
"015614/T-2","PLATAFORMAS"
"015275/T-2","PLATAFORMAS"
"014684/T-2","PLATAFORMAS"
"014154/T-2","PLATAFORMAS"
"015092/T-2","PLATAFORMAS"
"015132/T-2","PLATAFORMAS"
"013530/T-2","PLATAFORMAS"
"015056/T-2","PLATAFORMAS"
"013849/T-2","PLATAFORMAS"
"015611/T-2","PLATAFORMAS"
"015636/T-2","PLATAFORMAS"
"015402/T-2","PLATAFORMAS"
"012834/T-2","PLATAFORMAS"
"015342/T-2","PLATAFORMAS"
"015501/T-2","PLATAFORMAS"
"015238/T-2","PLATAFORMAS"
"014716/T-2","PLATAFORMAS"
"012809/T-2","PLATAFORMAS"
"015184/T-2","PLATAFORMAS"
"013865/T-2","PLATAFORMAS"
"014830/T-2","PLATAFORMAS"
"013443/T-2","PLATAFORMAS"
"014857/T-2","PLATAFORMAS"
"013983/T-2","PLATAFORMAS"
"014619/T-2","PLATAFORMAS"
"012979/T-2","PLATAFORMAS"
"014706/T-2","PLATAFORMAS"
"015903/T-2","PLATAFORMAS"
"013779/T-2","PLATAFORMAS"
"014216/T-2","PLATAFORMAS"
"014939/T-2","PLATAFORMAS"
"013987/T-2","PLATAFORMAS"
"014835/T-2","PLATAFORMAS"
"014808/T-2","PLATAFORMAS"
"014670/T-2","PLATAFORMAS"
"015185/T-2","PLATAFORMAS"
"013790/T-2","PLATAFORMAS"
"014270/T-2","PLATAFORMAS"
"015311/T-2","PLATAFORMAS"
"013109/T-2","PLATAFORMAS"
"014602/T-2","PLATAFORMAS"
"014434/T-2","PLATAFORMAS"
"012967/T-2","PLATAFORMAS"
"014480/T-2","PLATAFORMAS"
"014997/T-2","PLATAFORMAS"
"015902/T-2","PLATAFORMAS"
"015289/T-2","PLATAFORMAS"
"015290/T-2","PLATAFORMAS"
"013942/T-2","PLATAFORMAS"
"012749/T-2","PLATAFORMAS"
"012924/T-2","PLATAFORMAS"
"014794/T-2","PLATAFORMAS"
"015181/T-2","PLATAFORMAS"
"013786/T-2","PLATAFORMAS"
"014166/T-2","PLATAFORMAS"
"014237/T-2","PLATAFORMAS"
"013941/T-2","PLATAFORMAS"
"014183/T-2","PLATAFORMAS"
"012482/T-2","PLATAFORMAS"
"014417/T-2","PLATAFORMAS"
"015566/T-2","PLATAFORMAS"
"013847/T-2","PLATAFORMAS"
"014297/T-2","PLATAFORMAS"
"014589/T-2","PLATAFORMAS"
"012653/T-2","PLATAFORMAS"
"014300/T-2","PLATAFORMAS"
"013943/T-2","PLATAFORMAS"
"014741/T-2","PLATAFORMAS"
"014267/T-2","PLATAFORMAS"
"015133/T-2","PLATAFORMAS"
"015724/T-2","PLATAFORMAS"
"013796/T-2","PLATAFORMAS"
"013551/T-2","PLATAFORMAS"
"013901/T-2","PLATAFORMAS"
"014832/T-2","PLATAFORMAS"
"014049/T-2","PLATAFORMAS"
"014732/T-2","PLATAFORMAS"
"014996/T-2","PLATAFORMAS"
"015449/T-2","PLATAFORMAS"
"014658/T-2","PLATAFORMAS"
"013555/T-2","PLATAFORMAS"
